First Name,Last Name,BTN Code,End Team,Pos,GP,PPG,PPA,PPP,PPA1,PPA2,54G,54A1,54A2,PPP/60,PPShot,PPMiss,PPBlkd,PPSh%,PPCoSH%,PPPass,PPBlk,PPHitF,PPHitA,PPTOI,PPTOI/G,54TOI/G,54TOF/G,PP%,PPIGP,PPIAP,PPIPP,PPFOW,PPFOL,PPFO%,TmPPGF,TmPPGA,TmPPSVA,TmPPSVF,TmPPMF,TmPPMA,TmPPBF,TmPPBA,PPPenT,PPPenD,PPCorsi,PPRelC,PPQoC,PPRQoC,Raw Delta,Delta,Delta QS,Delta QO,Delta QT,Delta SOT
Mark,Fistric,MARKFISTRIC,ANA,D,34,0,1,1,1,0,0,0,0,16.7,0,1,0,0.00%,0.00%,0,0,0,0,3.6,0.1,0.02,5.37,0.40%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,0,-88.4,-85.785,-3.831,0,-0.1,0.1,0,0,0
Mark,Fraser,MARKFRASER,EDM,D,42,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.6,0.03,0.04,4.97,0.80%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,1,0,-80.2,-73.975,2.692,0,-0.1,0,0,0,-0.1
Mark,Giordano,MARKGIORDANO,CGY,D,64,7,13,20,5,8,7,5,8,5.5,49,18,36,14.30%,6.80%,35,1,3,10,220,3.43,3.28,1.52,68.30%,29.20%,54.20%,83.30%,,, ,24,5,145,18,75,5,7,69,4,0,79.42,16.7,-79.603,-4.266,18.4,-0.4,-0.2,-0.3,0.9,-0.1
Mark,Letestu,MARKLETESTU,CBJ,C,82,5,6,11,5,1,5,5,1,6.5,22,3,8,22.70%,15.20%,33,0,2,4,101,1.22,1.22,4.28,22.20%,33.30%,40.00%,73.30%,26,18,59.10%,15,1,85,7,38,0,2,46,1,1,104.28,22.1,-73.516,-13.575,11.1,1.8,-0.1,-0.3,-0.2,1.1
Mark,Pysyk,MARKPYSYK,BUF,D,44,0,2,2,0,2,0,0,2,2.2,9,2,7,0.00%,0.00%,0,1,2,1,53.4,1.2,1.2,3.73,24.30%,0.00%,100.00%,100.00%,,, ,2,1,43,3,17,2,1,18,0,0,83.01,6.2,-85.346,-0.51,6,0.7,0.1,0.1,0,0.9
Mark,Scheifele,MARKSCHEIFELE,WPG,C,63,1,3,4,2,1,2,1,1,1.9,14,9,7,7.10%,3.30%,24,0,2,7,124.2,1.97,1.93,3.28,37.00%,22.20%,33.30%,55.60%,58,66,46.80%,9,2,101,10,39,1,5,54,0,1,91.25,9.5,-79.298,0.478,10.1,-2.1,0,-0.5,2.8,0.3
Mark,Stone,MARKSTONE,OTT,RW,19,1,0,1,0,0,1,0,0,2.2,5,5,1,20.00%,9.10%,0,1,0,0,27.6,1.45,1.4,3.16,30.70%,25.00%,0.00%,25.00%,0,0, ,4,0,31,4,13,1,4,13,1,0,117.29,53.4,-83.136,-3.759,4.4,1.8,-0.2,-0.5,0.4,1.5
Mark,Streit,MARKSTREIT,PHI,D,82,4,11,15,5,6,4,5,6,4.1,38,22,32,10.50%,4.30%,40,2,3,6,221.2,2.68,2.57,3.09,45.40%,19.00%,52.40%,71.40%,,, ,21,5,149,18,70,9,6,90,1,0,83.19,-11.9,-82.11,0.031,16.9,-2.4,0.9,-1,1.6,-1
Mark,Stuart,MARKSTUART,WPG,D,69,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.3,0.02,0.02,5.08,0.40%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,3,0,0,-81.5,-95.23,-8.094,0,-0.3,0.1,0.1,0.1,0
Mark,Van Guilder,MARKVANGUILDER,NSH,C/LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Markus,Granlund,MARKUSGRANLUND,CGY,C,7,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,1,3,9.9,1.4,1.41,4.41,24.20%,0.00%,0.00%,0.00%,2,2,50.00%,0,0,8,2,2,2,0,1,0,0,42.57,-45,-79.809,-1.258,1,0.1,0.1,0,0,0.2
Martin,Erat,MARTINERAT,PHX,RW,70,0,4,4,2,2,0,2,2,2.9,6,3,2,0.00%,0.00%,32,1,2,12,82.2,1.17,1.17,4.13,22.10%,0.00%,80.00%,80.00%,8,9,47.10%,5,2,74,18,22,3,5,28,0,0,73.71,-16.6,-82.539,-3.657,7.5,-0.2,0.3,-0.2,-0.6,-0.8
Martin,Hanzal,MARTINHANZAL,PHX,C,65,5,8,13,5,2,4,5,2,4.3,31,26,4,16.10%,8.20%,37,0,10,7,181.2,2.78,2.72,2.62,50.90%,19.00%,33.30%,52.40%,107,67,61.50%,21,1,136,23,83,10,5,83,5,1,96.35,11.1,-78.444,0.309,17.4,0.8,-0.5,0.5,-1.4,-0.7
Martin,Marincin,MARTINMARINCIN,EDM,D,44,0,1,1,1,0,0,1,0,2.7,0,1,1,0.00%,0.00%,6,0,0,0,22,0.48,0.5,4.6,9.80%,0.00%,33.30%,33.30%,,, ,3,0,16,1,7,2,0,5,0,0,76.42,10.9,-82.449,1.623,2.2,0,0.1,0.1,0.3,0.4
Martin,St Pierre,MARTINST.PIERRE,MTL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.2,1.15,1.15,0.85,57.50%,0.00%,0.00%,0.00%,0,0, ,0,0,1,0,0,1,0,1,0,0,52.17,-18.4,-83.575,-2.676,0.1,0,0,0,0,0
Martin,St. Louis,MARTINST.LOUIS,NYR,RW,81,9,12,21,6,6,9,5,5,4.7,36,18,18,25.00%,12.50%,46,2,0,10,268.6,3.3,3.16,2.06,60.50%,39.10%,52.20%,91.30%,0,10,0.00%,23,3,153,31,83,10,10,86,0,0,68.17,-0.1,-82.442,-2.561,21.6,-2.7,-0.5,-0.8,1.9,-2
Marty,Havlat,MARTINHAVLAT,SJS,RW,48,1,1,2,0,1,1,0,1,1.4,16,7,5,6.30%,3.60%,0,0,0,5,85.6,1.78,1.78,3.74,32.20%,20.00%,20.00%,40.00%,0,1,0.00%,5,0,84,12,34,3,6,33,1,0,94.83,-14.1,-75.835,-0.876,9.8,1.5,0.8,-0.8,-1.2,0.3
Mason,Raymond,MASONRAYMOND,TOR,LW,82,6,5,11,2,3,6,2,3,4.1,28,0,13,21.40%,14.60%,11,0,2,6,161.9,1.97,1.97,3.13,38.60%,28.60%,23.80%,52.40%,1,0,100.00%,21,4,91,28,43,8,3,69,0,0,67.29,-18.1,-77.759,0.525,13.8,-1.4,0.4,-0.7,0.1,-1.6
Mathieu,Perreault,MATHIEUPERREAULT,ANA,C,69,4,5,9,2,3,4,2,3,3.6,24,4,13,16.70%,9.80%,20,0,3,6,149.5,2.17,2.06,3.39,37.80%,36.40%,45.50%,81.80%,75,55,57.70%,11,3,97,15,57,6,11,55,2,3,78.21,-10.8,-78.78,0.236,12,-1.6,-0.5,-0.1,0.7,-1.5
Mats,Zuccarello,MATSZUCCARELLO,NYR,LW/C/RW,77,4,13,17,5,8,3,5,8,5.1,40,20,16,10.00%,5.30%,42,0,5,9,201.4,2.6,2.58,2.67,49.10%,13.00%,56.50%,69.60%,1,0,100.00%,23,4,172,29,78,9,7,107,0,4,100.05,17.2,-76.764,1.571,20.5,1.9,-0.3,-0.5,-0.2,0.9
Matt,Bartkowski,MATTHEWBARTKOWSKI,BOS,D,64,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,10.7,0.17,0.18,4.23,4.10%,0.00%,0.00%,0.00%,,, ,0,0,6,2,1,0,0,5,0,1,52.86,-37.5,-84.445,-3.838,0.6,-0.4,0.1,-0.1,-0.1,-0.4
Matt,Beleskey,MATTBELESKY,ANA,LW,55,0,4,4,2,2,0,1,2,3.5,5,6,1,0.00%,0.00%,11,1,3,4,68.7,1.23,1.22,4.19,22.60%,0.00%,44.40%,44.40%,0,2,0.00%,9,1,41,5,31,4,3,36,1,0,92.9,6.2,-84.009,-10.544,4.8,-1.6,0.1,0.2,0.3,-1
Matt,Calvert,MATTCALVERT,CBJ,LW,56,2,2,4,2,0,2,1,0,2.8,13,3,4,15.40%,10.00%,26,0,1,2,86.7,1.53,1.54,3.97,27.90%,33.30%,33.30%,66.70%,0,0, ,6,1,72,12,34,1,3,43,2,0,96.19,11.1,-109.75,-2.273,8.2,0.6,-0.4,0,-0.2,-0.1
Matt,Carey,MATTCAREY,CHI,LW/C,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.9,0.43,0.43,5.01,7.90%,0.00%,0.00%,0.00%,0,1,0.00%,0,0,1,0,0,0,0,0,0,0,69.23,21.3,-83.665,-3.467,0.1,0,0,0,0,0
Matt,Carkner,MATTCARKNER,NYI,D,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.8,0,0.02,5.24,0.40%,0.00%,0.00%,0.00%,,, ,0,0,1,0,0,0,0,1,0,0,110.77,23.1,-80.568,-2.38,0.1,0,0,0,0,0
Matt,Cooke,MATTCOOKE,MIN,LW/RW,82,0,2,2,1,0,0,2,0,23.5,0,0,0,0.00%,0.00%,2,0,1,0,5.1,0.05,0.06,5.01,1.20%,0.00%,50.00%,50.00%,0,0, ,2,0,1,0,2,1,0,1,1,0,58.63,-17.3,-84.455,-0.933,0.3,-0.2,0.1,-0.1,0,-0.1
Matt,Cullen,MATTCULLEN,NSH,C,77,1,8,9,5,2,1,6,2,3.1,24,7,9,4.20%,2.50%,40,0,1,8,172.3,2.23,2.21,2.67,45.30%,6.70%,46.70%,53.30%,62,35,63.90%,15,0,106,21,37,9,8,60,2,0,63.49,-14.4,-85.095,-4.317,14.8,-0.4,-0.1,0.2,-0.7,-1
Matt,D'Agostini,MATTD'AGOSTINI,BUF,RW,57,2,0,2,0,0,2,0,0,1.3,17,6,12,11.80%,5.70%,0,0,0,8,90,1.57,1.58,3.81,29.30%,40.00%,0.00%,40.00%,3,5,37.50%,5,3,49,16,22,4,3,37,0,1,58.03,-29.6,-80.894,-3.059,5.4,-2.8,0.7,-0.1,0.2,-2
Matt,Donovan,MATTDONOVAN,NYI,D,52,1,5,6,1,4,1,1,4,4.2,15,5,9,6.70%,3.40%,9,1,1,3,85.9,1.65,1.62,3.87,29.50%,11.10%,55.60%,66.70%,,, ,9,1,74,9,28,6,2,27,0,1,85.66,1.6,-84.001,-3.292,9,1.1,0.5,-0.3,0.4,1.7
Matt,Duchene,MATTDUCHENE,COL,C,71,5,12,17,7,5,5,4,4,5.3,34,10,11,14.70%,9.10%,50,1,1,11,194,2.72,2.54,2.36,51.80%,22.70%,54.50%,77.30%,58,42,58.00%,22,0,134,21,43,2,3,60,2,1,77.4,12.7,-84.563,-1.006,19.4,2.5,-0.4,-0.6,-0.6,0.9
Matt,Dumba,MATHEWDUMBA,MIN,D,13,1,1,2,0,1,1,0,1,5.6,3,3,1,33.30%,14.30%,0,0,0,0,21.5,1.65,1.65,3.91,29.70%,33.30%,33.30%,66.70%,,, ,3,0,10,1,12,0,0,6,0,1,83.92,2.4,-84.837,-1.211,1.7,-0.1,0,-0.1,0,-0.3
Matt,Ellis,MATTELLIS,BUF,LW/C,50,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,3.8,0.07,0.08,5.23,1.50%,0.00%,0.00%,0.00%,0,3,0.00%,0,0,2,1,2,0,0,2,0,0,79.65,6.5,-80.74,-3.011,0.3,-0.1,0.2,0,0,0.2
Matt,Fraser,MATTFRASER,BOS,RW/LW,14,0,0,0,0,0,0,0,0,0,0,0,1,0.00%,0.00%,0,0,0,0,2.7,0.18,0.19,4.1,4.40%,0.00%,0.00%,0.00%,0,0, ,0,1,4,0,0,0,0,1,0,0,88.89,-3.1,-85.476,-3.155,0,-0.2,0,0,0,-0.2
Matt,Frattin,MATTFRATTIN,CBJ,RW,44,1,1,2,1,0,1,1,0,2.4,7,5,3,14.30%,6.70%,17,0,1,3,50.1,1.13,1.14,5.07,18.40%,50.00%,50.00%,100.00%,0,0, ,2,1,32,3,14,3,0,26,1,0,80.32,-17.3,-73.187,4.827,3.6,-0.9,0.1,-0.2,0.1,-1
Matt,Gilroy,MATTGILROY,FLA,D,16,0,0,0,0,0,0,0,0,0,4,3,4,0.00%,0.00%,0,1,0,0,18.3,1.13,1.11,4.17,21.00%,0.00%,0.00%,0.00%,,, ,0,0,7,2,8,1,2,8,0,0,60.9,0.6,-71.19,-1.346,0.7,-1,0.1,-0.1,0.4,-0.6
Matt,Greene,MATTGREENE,LAK,D,38,0,0,0,0,0,0,0,0,0,1,0,1,0.00%,0.00%,0,1,3,0,10.9,0.28,0.29,5.46,5.00%,0.00%,0.00%,0.00%,,, ,0,0,5,1,2,0,1,9,0,0,75.22,-9.8,-85.607,-1.685,0.3,-0.7,0.1,-0.1,0,-0.7
Matt,Halischuk,MATTHALISCHUK,WPG,RW/C,46,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,2.9,0.05,0.06,5.08,1.20%,0.00%,0.00%,0.00%,0,0, ,0,0,2,0,1,0,0,0,0,0,62.07,-16.6,-81.71,-4.136,0.1,-0.2,0.2,0,0.1,0.1
Matt,Hendricks,MATTHENDRICKS,EDM,C,77,0,0,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%,0,0,0,0,11.2,0.13,0.15,4.97,2.90%,0.00%,0.00%,0.00%,0,2,0.00%,0,1,11,4,3,0,0,2,0,0,58.93,-8.9,-80.689,-2.504,0.9,-0.1,0.1,0,0.1,0.1
Matt,Hunwick,MATTHUNWICK,COL,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.9,0.9,0.9,1.1,45.00%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,0,-109.1,-81.718,-4.49,0,-0.1,0,0,0,-0.1
Matt,Irwin,MATTHEWIRWIN,SJS,D,62,1,5,6,3,2,1,3,2,2.9,44,12,19,2.30%,1.30%,24,2,4,4,125,2,2,3.49,36.40%,7.10%,35.70%,42.90%,,, ,14,2,96,26,48,4,9,46,3,1,78.77,-29.1,-82.972,-5.955,11.3,-0.5,1.3,-0.2,-1.9,-1.2
Matt,Kassian,MATTKASSIAN,OTT,LW,33,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Matt,Lindblad,MATTLINDBLAD,BOS,C/RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Matt,Martin,MATTMARTIN,NYI,LW,79,0,0,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%,0,0,2,3,25.6,0.32,0.32,4.96,6.10%,0.00%,0.00%,0.00%,0,0, ,2,0,21,5,3,1,1,9,0,0,66.36,-21.4,-81.794,-0.917,2.2,0.2,0.1,-0.4,0.1,0.1
Matt,Moulson,MATTMOULSON,MIN,LW,75,9,10,19,5,4,9,6,4,4.9,40,15,6,22.50%,14.80%,33,0,1,10,230.8,3.07,2.95,2.1,58.40%,31.00%,31.00%,62.10%,1,0,100.00%,29,1,160,21,75,11,4,84,0,3,84.45,25,-81.029,-0.309,24.4,3.7,-0.5,0.3,-0.7,2.8
Matt,Nieto,MATTHEWNIETO,SJS,LW,66,1,3,4,1,2,1,1,2,4.3,8,0,2,12.50%,10.00%,11,1,0,3,55.5,0.83,0.84,4.64,15.30%,25.00%,75.00%,100.00%,0,4,0.00%,4,2,41,6,11,1,3,20,0,0,69.25,-40.3,-82.436,-1.333,4.7,0,0.5,-0.1,-0.6,-0.2
Matt,Niskanen,MATTNISKANEN,PIT,D,81,3,12,15,7,5,3,7,5,3.7,51,26,33,5.90%,2.70%,50,4,5,3,242.4,2.98,2.96,2.3,56.30%,9.10%,36.40%,45.50%,,, ,33,1,203,30,83,6,7,104,1,0,94.95,-1,-78.703,2.111,26.8,4.7,-0.8,0.4,-4.9,-0.6
Matt,Pelech,MATTPELECH,SJS,RW/D,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.5,0.07,0.08,8.58,0.90%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0,-100.2,-84.851,-2.984,0,0,0.1,0,0,0
Matt,Read,MATTREAD,PHI,RW,75,0,2,2,1,1,0,1,1,1,9,6,4,0.00%,0.00%,14,0,3,5,119.8,1.58,1.6,4.08,28.20%,0.00%,33.30%,33.30%,1,0,100.00%,6,1,80,10,33,3,3,46,1,0,73.86,-21.5,-64.686,6.775,8.9,-1.5,0.9,-0.7,1,-0.4
Matt,Stajan,MATTSTAJAN,CGY,C,63,0,1,1,1,0,0,1,0,2.5,2,1,2,0.00%,0.00%,8,0,1,0,23.6,0.37,0.39,4.08,8.70%,0.00%,50.00%,50.00%,5,16,23.80%,2,0,14,4,11,1,2,5,0,0,60.69,-17.5,-83.849,-1.261,1.6,-0.3,0.4,-0.1,0.2,0.1
Matt,Taormina,MATTTAORMINA,TBL,D,7,0,0,0,0,0,0,0,0,0,2,1,0,0.00%,0.00%,0,0,0,0,17,2.42,2.42,2.65,47.70%,0.00%,0.00%,0.00%,,, ,1,0,8,3,5,1,0,7,0,0,60.12,-7.8,-84.801,-3.588,0.9,-0.8,0.1,0,0.2,-0.6
Matthew,Carle,MATTHEWCARLE,TBL,D,82,1,6,7,3,3,1,3,3,3.5,15,8,6,6.70%,3.40%,26,3,0,2,118.8,1.43,1.44,3.84,27.30%,10.00%,60.00%,70.00%,,, ,10,2,76,18,36,4,6,33,1,0,63.63,-2.9,-83.419,-3.485,9.3,-1.3,0.5,-0.6,1,-0.3
Mattias,Ekholm,MATTIASEKHOLM,NSH,D,62,0,0,0,0,0,0,0,0,0,0,1,3,0.00%,0.00%,0,0,1,0,12.7,0.2,0.2,4.63,4.10%,0.00%,0.00%,0.00%,,, ,1,0,9,0,3,0,0,4,0,0,81.82,10.2,-79.408,-0.084,1.5,0.3,0.1,0.1,0,0.5
Mattias,Tedenby,MATTIASTEDENBY,NJD,RW/LW,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.8,0.05,0.05,5.2,1.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,1,0,0,0,-76.6,-131.2,-83.688,-3.655,0.1,-0.1,0,0,0,0
Max,Pacioretty,MAXPACIORETTY,MTL,LW,73,10,7,17,5,1,9,6,1,4.6,60,11,18,16.70%,11.20%,38,0,1,11,220.4,3.02,2.93,2.67,52.30%,36.00%,24.00%,60.00%,1,1,50.00%,25,7,163,30,71,6,7,101,2,0,86.86,18.5,-85.131,-2.651,18.3,-1.5,-0.6,-0.3,2.8,0.4
Max,Reinhart,MAXREINHART,CGY,C,8,0,0,0,0,0,0,0,0,0,1,2,1,0.00%,0.00%,0,0,0,0,4.3,0.53,0.54,5.59,8.80%,0.00%,0.00%,0.00%,2,0,100.00%,1,0,3,0,2,1,0,1,0,0,83.72,7.2,-79.387,1.014,0.5,0,0.1,0,0,0.1
Maxim,Lapierre,MAXIMLAPIERRE,STL,C,71,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.6,0.02,0.02,5.21,0.40%,0.00%,0.00%,0.00%,0,0, ,0,0,0,1,0,0,0,0,2,0,-36.73,-122.6,-82.346,-3.29,0.2,0.1,0,0,0,0.1
Maxime,Fortunus,MAXIMEFORTUNUS,DAL,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.2,0.15,0.15,5.47,2.70%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,0,-87.8,-84.778,-3.967,-0.1,-0.1,0,0,0,-0.1
Maxime,Talbot,MAXIMETALBOT,COL,C,81,0,1,1,0,1,0,0,1,5.2,0,1,0,0.00%,0.00%,0,0,1,0,11.5,0.13,0.14,5.01,2.70%,0.00%,100.00%,100.00%,1,0,100.00%,1,0,3,2,3,1,1,2,1,0,26.09,-46.4,-80.662,-1.371,0.6,-0.1,0.5,-0.1,0,0.2
Michael,Bournival,MICHAELBOURNIVAL,MTL,LW/C,60,1,2,3,1,1,1,1,1,11.5,3,1,1,33.30%,20.00%,5,0,1,3,15.7,0.25,0.26,5.41,4.60%,33.30%,66.70%,100.00%,0,0, ,3,0,12,3,3,1,2,8,0,0,76.51,-5.3,-82.481,-4.838,1.7,0.1,0,0,0.3,0.4
Michael,Chaput,MICHAELCHAPUT,CBJ,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,1,0,1,0.05,0.06,4.87,1.20%,0.00%,0.00%,0.00%,0,2,0.00%,0,0,0,0,0,0,0,0,0,0,0,-84.7,-80.595,-3.044,0,-0.1,0,0,0,-0.1
Michael,Del Zotto,MICHAELDELZOTTO,NSH,D,67,1,4,5,4,0,1,4,0,3.4,10,4,13,10.00%,3.70%,33,0,2,3,88.4,1.32,1.29,3.75,25.60%,11.10%,44.40%,55.60%,,, ,9,1,66,11,32,9,5,43,0,1,86.14,-3.2,-72.065,9.311,7.6,-0.3,0.2,-0.2,-0.1,-0.3
Michael,Frolik,MICHAELFROLIK,WPG,RW/LW,81,1,1,2,0,1,1,0,1,1.5,8,6,4,12.50%,5.60%,0,0,0,3,80.5,0.98,0.97,4.11,19.10%,33.30%,33.30%,66.70%,2,2,50.00%,3,2,50,8,29,1,0,31,1,0,77.57,-6.7,-82.084,-4.252,3.1,-4.2,0.1,0.1,1.6,-2.4
Michael,Grabner,MICHAELGRABNER,NYI,RW,64,0,0,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%,0,0,0,3,18,0.27,0.28,5.31,5.00%,0.00%,0.00%,0.00%,0,0, ,0,0,7,3,7,1,1,14,0,0,76.6,-10.7,-84.425,-6.744,0.7,-0.8,0,0,0,-0.7
Michael,Kostka,MIKEKOSTKA,TBL ,D,28,0,0,0,0,0,0,0,0,0,4,1,1,0.00%,0.00%,0,2,0,0,36,1.28,1.29,4.03,24.20%,0.00%,0.00%,0.00%,,, ,2,1,26,6,10,0,4,3,0,1,50.02,-33.5,-83.348,-2.661,3.6,0.2,0.2,-0.2,0.3,0.4
Michael,Latta,MICHAELLATTA,WSH,C,17,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,1.5,0.08,0.09,5.34,1.70%,0.00%,0.00%,0.00%,2,4,33.30%,0,0,2,0,0,0,0,0,0,0,82.76,-7.2,-77.884,6.753,0.3,0.1,0,0,0,0.1
Michael,Raffl,MICHAELRAFFL,PHI,LW,68,0,0,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%,0,0,0,1,12.7,0.18,0.19,5.39,3.40%,0.00%,0.00%,0.00%,0,1,0.00%,0,0,7,3,4,0,1,4,1,0,51.9,-38.3,-79.849,1.257,0.8,-0.3,0.4,0,0.1,0.3
Michael,Ryder,MICHAELRYDER,NJD,RW,82,4,4,8,1,2,3,1,1,2.5,32,12,14,12.50%,6.90%,9,0,2,10,192.8,2.35,2.28,2.61,46.60%,20.00%,20.00%,40.00%,0,4,0.00%,15,1,120,28,39,12,3,55,1,1,59.46,-3.5,-75.002,-1.12,13.9,-3.2,0.7,0.3,1.9,-0.2
Michael,Stone,MICHAELSTONE,PHX,D,70,2,4,6,3,1,2,3,2,4,17,6,11,11.80%,5.90%,22,4,3,4,89.4,1.27,1.26,4.06,23.70%,20.00%,40.00%,60.00%,,, ,10,1,62,8,34,7,6,34,2,0,80.06,-14.3,-82.115,-3.659,8.5,0.3,0.3,0.1,-0.7,0.1
Michael,Zalewski,MICHAELZALEWSKI,VAN,LW,2,0,1,1,0,1,0,0,1,52.2,0,0,0,0.00%,0.00%,0,0,0,0,1.2,0.57,0.57,4.71,10.80%,0.00%,100.00%,100.00%,0,0, ,1,0,0,0,0,0,1,0,0,0,0,-114.7,-82.726,-3.812,0.1,0,0,0,0,0
Michal,Handzus,MICHALHANDZUS,CHI,C,59,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,4.2,0.07,0.08,5.11,1.50%,0.00%,0.00%,0.00%,7,5,58.30%,0,0,5,4,0,0,0,2,0,1,37.24,-45.2,-75.882,-2.163,-0.5,-0.9,0,0,0,-0.9
Michal,Rozsival,MICHALROZSIVAL,CHI,D,42,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,1,0,0,17.9,0.42,0.43,4.8,8.20%,0.00%,0.00%,0.00%,,, ,0,0,6,1,5,0,3,7,0,0,47.01,-42.5,-82.47,-4.738,0.5,-1.1,0.2,0,0.3,-0.7
Mika,Zibanejad,MIKAZIBANEJAD,OTT,C,69,3,5,8,5,0,3,4,0,3.5,22,15,8,13.60%,6.70%,51,0,3,6,135.9,1.97,1.9,3.31,36.50%,30.00%,50.00%,80.00%,20,35,36.40%,10,2,91,22,53,4,4,57,1,1,81.74,2.2,-83.199,-2.061,9.9,-2,0.3,-0.5,1.9,-0.3
Mikael,Backlund,MIKAELBACKLUND,CGY,C,76,5,6,11,3,3,3,3,3,4.7,21,11,3,23.80%,14.30%,20,0,1,5,141.4,1.85,1.79,2.92,38.00%,18.80%,37.50%,56.30%,65,73,47.10%,16,2,92,17,50,4,3,47,2,2,79.16,5.9,-76.352,-5.285,12.7,0.4,0.1,0,0.8,1.2
Mikael,Granlund,MIKAELGRANLUND,MIN,C,63,2,10,12,4,6,1,4,5,4.5,18,7,5,11.10%,6.70%,26,0,0,13,158.8,2.52,2.47,2.92,45.80%,5.90%,58.80%,64.70%,55,36,60.40%,17,4,93,10,53,9,3,44,0,2,69.72,-16.7,-72.947,2.714,14.9,0.5,0,0.2,-1,-0.4
Mikael,Samuelsson,MIKAELSAMUELSSON,DET,RW,26,0,2,2,2,0,0,1,0,1.9,12,4,5,0.00%,0.00%,46,0,0,1,61.7,2.37,2.32,3.03,43.40%,0.00%,100.00%,100.00%,0,0, ,2,0,44,11,19,5,2,23,0,2,69.67,-10.2,-78.961,0.427,4.3,-1.5,0.1,-0.1,0,-1.4
Mike,Blunden,MICHAELBLUNDEN,MTL,RW,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5.37,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0,-73.4,-76.967,-1.475,0,0,0,0,0,0
Mike,Brown,MIKEBROWN,SJS,RW/LW,56,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,3.1,0.05,0.06,5.69,1.00%,0.00%,0.00%,0.00%,0,0, ,0,0,4,0,0,0,1,1,0,0,73.85,-19.7,-77.921,0.074,0.5,0.3,0.1,0,0,0.3
Mike,Cammalleri,MICHAELCAMMALLERI,CGY,C/LW,63,6,8,14,4,3,6,4,4,4.4,45,17,20,13.30%,7.30%,37,0,0,4,191.3,3.03,2.86,1.83,61.00%,37.50%,43.80%,81.30%,26,29,47.30%,16,3,133,15,65,5,2,66,3,0,84.97,15.3,-82.096,-4.475,16.9,0.5,-0.7,-1,0.8,-0.4
