First Name,Last Name,End Team,Pos,GP,PPG,PPA,PPP,54G,54A1,54A2,PPP/60,PPShot,PPMiss,PPBlkd,PPSh%,PPCoSH%,PPPass,PPBlk,PPHitF,PPHitA,PPGive,PPTake,PPTOI,PPTOI/G,54TOI,54TOI/G,54TOF,54TOF/G,PP%,PPIGP,PPIAP,PPIPP,PPFOW,PPFOL,PPFO%,TmPPGF,TmPPGA,TmPPSVA,TmPPSVF,TmPPMF,TmPPMA,TmPPBF,TmPPBA,TmPPSCF,TmPPSCA,PPSC%,PPRelSC%,PPPenT,PPPenD,PPCorsi,PPOZ%,PPRelOZ%
Maxim,Lapierre,PIT,C,80,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,3.7,0.05,3,0.04,419.8,5.25,0.70%,0.00%,0.00%,0.00%,4,1,80.00%,0,0,1,0,1,0,2,2,3,1,-13.7,75,0,0,32.4,83.3,-9.7
Adam,Larsson,NJD,D,64,0,0,0,0,0,0,0,4,0,1,0.00%,0.00%,0,0,0,2,1,0,20.4,0.32,17.8,0.28,241.6,3.78,6.90%,0.00%,0.00%,0.00%,,, ,0,0,15,1,15,1,0,4,9,1,6,90,0,0,94.1,87.5,-4
Johan,Larsson,BUF,LW,39,1,3,4,1,1,2,4.8,9,5,2,11.10%,6.30%,5,0,1,3,1,0,49.8,1.28,47.7,1.22,122.9,3.15,28.00%,11.10%,33.30%,44.40%,17,25,40.50%,9,0,35,7,35,7,2,16,47,9,1.6,83.9,0,0,95.2,95.9,3.5
Brian,Lashoff,DET,D,11,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,71.3,6.48,0.00%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,
Michael,Latta,WSH,C,53,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,1.2,0.02,2.4,0.04,260,4.91,0.90%,0.00%,0.00%,0.00%,2,2,50.00%,0,0,0,1,0,1,0,0,0,1,-87.3,0,0,0,-104.3,66.7,-29.4
Scott,Laughton,PHI,C/LW,31,0,1,1,0,1,0,5.5,1,0,1,0.00%,0.00%,5,0,0,0,1,0,10.8,0.35,10.1,0.33,138,4.45,6.80%,0.00%,50.00%,50.00%,0,3,0.00%,2,0,7,2,7,2,0,5,7,0,16.7,100,0,0,94.3,85.7,-9.6
Oliver,Lauridsen,PHI,D,1,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,5.8,5.83,0.00%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,
Curtis,Lazar,OTT,C,67,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,0,0,9,0.13,9,0.13,368.6,5.5,2.40%,0.00%,0.00%,0.00%,5,1,83.30%,0,0,7,1,7,1,1,2,6,1,-0.4,85.7,0,0,86.8,100,5.9
Vincent,Lecavalier,PHI,C,57,1,3,4,1,3,0,2.2,24,16,10,4.20%,2.00%,26,0,1,2,4,1,110,1.93,102.1,1.79,186.4,3.27,35.40%,11.10%,33.30%,44.40%,13,17,43.30%,9,1,68,18,68,18,3,54,89,17,-5.4,84,1,1,86.7,89.7,-7.2
Nick,Leddy,NYI,D,78,1,11,12,1,4,7,3.8,20,10,17,5.00%,2.10%,32,2,4,6,10,4,190.2,2.44,183.9,2.36,215.4,2.76,46.10%,5.30%,57.90%,63.20%,,, ,19,2,133,20,133,20,5,64,159,20,-4.2,88.8,2,0,95.3,94.4,-3.3
Anders,Lee,NYI,C,76,5,1,6,5,1,0,2.1,32,12,4,15.60%,10.40%,9,0,7,15,6,1,167.6,2.2,157.5,2.07,234,3.08,40.20%,31.30%,6.30%,37.50%,0,0, ,16,1,122,15,122,15,1,61,149,14,3.3,91.4,1,0,103.5,95.8,0
David,Legwand,OTT,C,80,6,6,12,6,4,2,3.9,21,8,8,28.60%,16.20%,35,0,1,12,8,5,185.8,2.32,189.1,2.36,263.9,3.3,41.70%,28.60%,28.60%,57.10%,56,50,52.80%,21,3,162,22,162,22,6,96,158,25,0.5,86.3,1,1,125.3,93.9,0.5
Jori,Lehtera,STL,C,75,2,5,7,2,2,4,2.4,23,5,2,8.70%,6.70%,15,0,1,12,1,1,173.9,2.32,172.4,2.3,201.5,2.69,46.10%,9.50%,28.60%,38.10%,83,69,54.60%,21,3,138,19,138,19,3,68,128,18,-1.3,87.7,3,0,110.8,93.4,2.9
Josh,Leivo,TOR,LW,9,0,0,0,0,0,0,0,0,1,0,0.00%,0.00%,0,0,0,1,0,0,0.9,0.1,1,0.11,54.9,6.1,1.80%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,1,2,0,11.1,100,0,0,60,100,12
Jordan,Leopold,MIN,D,43,1,0,1,1,0,0,5.2,4,0,0,25.00%,25.00%,0,0,0,0,0,0,11.4,0.27,10.9,0.25,189.6,4.41,5.50%,100.00%,0.00%,100.00%,,, ,1,0,13,2,13,2,1,2,11,1,5.6,91.7,1,0,125.9,91.7,-4.9
Bryan,Lerg,SJS,C/LW,2,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,1,0,0,2,1.02,1.3,0.66,8.1,4.06,14.00%,0.00%,0.00%,0.00%,0,0, ,0,0,1,0,1,0,0,0,0,0,,,0,0,59,,
Lucas,Lessio,ARI,LW,26,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,7.2,0.28,7.1,0.27,99.4,3.82,6.70%,0.00%,0.00%,0.00%,0,0, ,0,0,4,0,4,0,1,4,4,0,16.8,100,0,0,91.9,50,-43.3
Kris,Letang,PIT,D,69,2,22,24,2,11,11,5.5,49,13,23,4.10%,2.40%,71,4,15,8,13,7,262.2,3.8,253.1,3.67,116.5,1.69,68.50%,5.30%,57.90%,63.20%,,, ,38,6,206,34,206,34,8,88,243,37,-4.1,86.8,4,0,104.4,96.2,13.3
Mark,Letestu,CBJ,C,54,0,1,1,0,1,0,2.3,1,1,3,0.00%,0.00%,9,0,2,0,0,0,26.3,0.49,26.6,0.49,223.3,4.14,10.60%,0.00%,50.00%,50.00%,6,8,42.90%,2,0,16,6,16,6,1,9,20,4,-2.9,83.3,0,0,68.5,88.5,-2.2
Trevor,Lewis,LAK,C,73,0,0,0,0,0,0,0,0,1,0,0.00%,0.00%,0,0,1,1,0,1,21.4,0.29,18.1,0.25,336.7,4.61,5.10%,0.00%,0.00%,0.00%,3,5,37.50%,2,0,9,4,9,4,3,7,6,3,-18.5,66.7,0,0,44.9,89.5,-5.2
John-Michael,Liles,CAR,D,57,0,7,7,0,5,2,3.8,16,6,11,0.00%,0.00%,48,1,4,6,5,2,110,1.93,100.9,1.77,167.5,2.94,37.60%,0.00%,70.00%,70.00%,,, ,10,1,85,15,85,15,1,59,95,12,-1.4,88.8,0,0,112.9,93.1,-0.3
Oscar,Lindberg,NYR,C,1,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,3.8,3.79,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,
Matt,Lindblad,BOS,C/LW,2,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,5.7,2.83,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,
Petteri,Lindbohm,STL,D,23,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0.3,0.01,0.2,0.01,98.4,4.28,0.20%,0.00%,0.00%,0.00%,,, ,0,0,0,1,0,1,0,0,0,1,-93.3,0,0,0,-120,,
Elias,Lindholm,CAR,C,81,4,11,15,3,4,7,4.4,28,7,15,14.30%,8.00%,31,0,7,16,9,3,203.3,2.51,203,2.51,185.6,2.29,52.20%,13.60%,50.00%,63.60%,40,27,59.70%,22,2,146,12,146,12,8,93,162,19,1.3,89.5,4,0,110.1,95.5,4.9
Hampus,Lindholm,ANA,D,78,0,6,6,0,5,1,2.8,18,6,13,0.00%,0.00%,39,1,0,1,7,2,126.5,1.62,124.6,1.6,251.6,3.23,33.10%,0.00%,42.90%,42.90%,,, ,14,2,95,20,95,20,1,49,83,17,-6,83,1,0,99.6,89.5,-3.5
Joakim,Lindstrom,TOR,C,53,2,3,5,2,1,2,6.5,13,5,3,15.40%,9.50%,7,0,0,2,0,1,46.2,0.87,42.8,0.81,249,4.7,14.70%,40.00%,60.00%,100.00%,0,0, ,5,0,29,5,29,5,0,16,30,2,7.2,93.8,0,2,89.6,97.1,3.2
Bryan,Little,WPG,C,70,9,9,18,9,6,3,4.8,39,14,23,23.10%,11.80%,52,2,4,4,5,1,224.3,3.2,215.4,3.08,167.4,2.39,56.30%,39.10%,39.10%,78.30%,108,86,55.70%,23,0,177,26,177,26,3,137,236,20,8.6,92.2,1,2,122.8,92.1,7.8
Ben,Lovejoy,PIT,D,60,0,0,0,0,0,0,0,3,1,1,0.00%,0.00%,0,0,1,0,0,0,13.7,0.23,13,0.22,282.4,4.71,4.40%,0.00%,0.00%,0.00%,,, ,1,0,7,3,7,3,2,4,7,2,-10,77.8,0,0,48.1,71.4,-22.3
Keegan,Lowe,CAR,D,2,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,15.5,7.74,0.00%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,
Adam,Lowry,WPG,LW,80,0,3,3,0,1,2,4,2,4,2,0.00%,0.00%,5,0,2,6,0,0,45.3,0.57,44.4,0.55,379.4,4.74,10.50%,0.00%,50.00%,50.00%,15,10,60.00%,6,0,26,8,26,8,4,17,29,7,-8.9,80.6,1,0,72.9,89.2,-0.8
Milan,Lucic,BOS,LW,81,2,6,8,2,3,3,3.2,11,9,6,18.20%,7.70%,27,0,14,13,4,0,148,1.83,137.7,1.7,223,2.75,38.20%,16.70%,50.00%,66.70%,20,27,42.60%,12,2,97,29,97,29,8,71,96,26,-13.1,78.7,1,0,84.7,96.5,0.9
Joffrey,Lupul,TOR,LW/RW,55,2,1,3,2,1,0,1.5,16,10,5,12.50%,6.50%,14,0,9,10,2,2,118.9,2.16,115.3,2.1,199.4,3.63,36.60%,33.30%,16.70%,50.00%,2,0,100.00%,6,5,75,24,75,24,4,40,83,26,-8.9,76.2,1,0,70.1,92.6,-3
Olli,Maatta,PIT,D,20,0,2,2,0,0,2,4.6,6,1,3,0.00%,0.00%,0,0,1,0,0,0,26.3,1.31,25.2,1.26,70.6,3.53,26.30%,0.00%,66.70%,66.70%,,, ,3,0,23,3,23,3,0,11,28,1,11.5,96.6,0,0,123.3,90.9,1.4
Clarke,MacArthur,OTT,LW,62,6,4,10,6,2,2,3.3,38,19,12,15.80%,8.70%,17,1,3,11,5,2,184.2,2.97,185.3,2.99,172.5,2.78,51.80%,30.00%,20.00%,50.00%,0,2,0.00%,20,3,154,27,154,27,7,94,148,26,-0.7,85.1,3,2,116.6,93.8,1.4
Andrew,MacDonald,PHI,D,58,1,4,5,1,2,2,3.7,15,3,10,6.70%,3.60%,15,2,1,2,1,1,81.4,1.4,73.8,1.27,213.1,3.67,25.70%,14.30%,57.10%,71.40%,,, ,7,0,47,12,47,12,4,25,49,11,-6.8,81.7,1,0,72.2,88.2,-7.8
Derek,MacKenzie,FLA,C,82,1,0,1,1,0,0,4,3,0,1,33.30%,25.00%,0,0,0,4,0,0,15.1,0.18,15,0.18,381.8,4.66,3.80%,100.00%,0.00%,100.00%,7,12,36.80%,1,0,13,0,13,0,0,3,8,0,15.4,100,1,1,119.2,100,8.6
Nathan,MacKinnon,COL,C,64,3,4,7,3,2,2,2.7,21,9,11,14.30%,7.30%,20,0,3,9,10,1,155.8,2.43,151.4,2.36,169.8,2.65,47.10%,25.00%,33.30%,58.30%,33,26,55.90%,12,0,105,21,105,21,0,58,111,14,4,88.8,1,0,91.7,92.7,-0.8
Andrew,MacWilliam,TOR,D,12,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0.2,0.02,0,0,73.6,6.13,0.00%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,
Manny,Malhotra,MTL,C,58,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,0,0,2.5,0.04,2,0.03,266.3,4.59,0.70%,0.00%,0.00%,0.00%,2,3,40.00%,0,0,1,0,1,0,0,1,0,0,,,0,0,73,50,-44.3
Evgeni,Malkin,PIT,C,69,9,17,26,9,9,8,6.2,62,30,26,14.50%,7.60%,58,1,3,17,16,3,251.3,3.64,243.4,3.53,117.1,1.7,67.50%,22.50%,42.50%,65.00%,3,11,21.40%,40,9,216,32,216,32,6,84,252,34,0.9,88.1,3,3,113.9,96,12.6
Brad,Malone,CAR,C,65,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,1,0,5.9,0.09,5.9,0.09,295,4.54,2.00%,0.00%,0.00%,0.00%,0,1,0.00%,0,0,4,3,4,3,0,2,2,3,-48.3,40,0,0,40.7,84.6,-9.9
Ryan,Malone,NYR,LW,6,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,1,0,0,0,13.3,2.22,12.6,2.1,17.6,2.93,41.70%,0.00%,0.00%,0.00%,1,0,100.00%,2,0,7,2,7,2,0,4,8,0,11.1,100,1,0,72,100,10.5
Brandon,Manning,PHI,D,11,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,2.6,0.24,2.8,0.25,63.3,5.75,4.20%,0.00%,0.00%,0.00%,,, ,0,0,0,1,0,1,0,0,0,2,-86.3,0,0,0,-45.6,66.7,-26.1
Josh,Manson,ANA,D,28,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,1.5,0.05,1.2,0.04,120.2,4.29,1.00%,0.00%,0.00%,0.00%,,, ,0,0,1,1,1,1,0,0,0,0,,,1,0,0,75,-15.2
Brad,Marchand,BOS,LW/C,77,2,0,2,1,0,0,1.6,7,3,2,28.60%,16.70%,0,0,2,4,3,1,76,0.99,70.2,0.91,274,3.56,20.40%,20.00%,0.00%,20.00%,5,6,45.50%,5,0,48,13,48,13,2,36,45,10,-6.8,81.8,2,0,86.1,93.5,-2.5
Alexey,Marchenko,DET,D,13,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,1.5,0.12,1.5,0.12,63.2,4.86,2.30%,0.00%,0.00%,0.00%,,, ,0,0,1,1,1,1,1,0,2,0,14.8,100,0,0,-39.6,100,6.8
Jonathan,Marchessault,TBL,C,2,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,1.6,0.78,1.2,0.62,8.1,4.07,13.10%,0.00%,0.00%,0.00%,0,1,0.00%,0,0,0,1,0,1,0,0,0,0,,,0,0,-77.4,50,-16.7
Martin,Marincin,EDM,D,41,0,0,0,0,0,0,0,2,1,1,0.00%,0.00%,0,0,0,0,0,0,4.7,0.11,4.8,0.12,178.9,4.36,2.60%,0.00%,0.00%,0.00%,,, ,0,0,4,0,4,0,0,1,3,1,-9.8,75,0,0,114.9,100,4.7
Andrei,Markov,MTL,D,81,4,21,25,4,14,7,5.7,31,13,20,12.90%,6.30%,89,7,2,3,3,7,262.7,3.24,255.2,3.15,132.6,1.64,65.80%,12.10%,63.60%,75.80%,,, ,33,3,177,41,177,41,19,136,170,37,-5.2,82.1,3,0,95.7,94.8,6.3
Patrick,Marleau,SJS,LW/C,82,7,17,24,7,9,8,5.3,69,28,36,10.10%,5.30%,66,2,5,12,18,4,269.2,3.28,273.7,3.34,149,1.82,64.80%,16.30%,39.50%,55.80%,16,15,51.60%,43,2,273,39,273,39,11,142,313,35,12.3,89.9,0,0,142.6,93.4,12.9
Patrick,Maroon,ANA,LW,71,1,6,7,1,4,2,2.7,17,11,8,5.90%,2.80%,39,0,3,9,2,2,155,2.18,151.2,2.13,173.4,2.44,46.60%,7.10%,42.90%,50.00%,3,3,50.00%,14,4,121,16,121,16,1,74,130,18,3.8,87.8,1,1,113.4,92.5,0.5
Matt,Martin,NYI,LW,78,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%,0,0,1,1,0,0,10.9,0.14,10.4,0.13,398.7,5.11,2.50%,0.00%,0.00%,0.00%,0,0, ,1,0,10,1,10,1,0,5,11,1,2.2,91.7,0,0,131.9,82.4,-14.1
Paul,Martin,PIT,D,74,0,1,1,0,1,0,0.5,9,4,9,0.00%,0.00%,17,5,2,3,2,0,120.4,1.63,116.5,1.57,267.9,3.62,30.30%,0.00%,16.70%,16.70%,,, ,6,3,93,13,93,13,7,54,104,16,-0.8,86.7,0,0,104.7,91.4,-2.2
Alec,Martinez,LAK,D,56,1,3,4,2,2,1,2.2,19,14,21,5.30%,1.90%,20,2,3,2,1,0,108.9,1.94,102.5,1.83,169.2,3.02,37.70%,25.00%,37.50%,62.50%,,, ,8,0,72,19,72,19,4,52,69,16,-2.5,81.2,1,0,89.3,86.5,-8.4
Jordan,Martinook,ARI,LW/C,8,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0.4,0.05,0.3,0.03,35,4.38,0.70%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,
Stefan,Matteau,NJD,LW/C,7,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,22.2,3.17,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,
Shawn,Matthias,VAN,C,78,1,0,1,1,0,0,8.3,1,0,1,100.00%,50.00%,0,0,0,1,0,0,7.3,0.09,5.8,0.07,355.9,4.56,1.60%,100.00%,0.00%,100.00%,2,0,100.00%,1,0,5,1,5,1,0,2,3,1,-11.9,75,0,1,91,83.3,-9.4
Jamie,McBain,LAK,D,26,1,2,3,1,0,3,4,7,3,10,14.30%,5.00%,0,2,0,1,0,0,45.5,1.75,45.7,1.76,89.8,3.45,33.70%,14.30%,42.90%,57.10%,,, ,7,0,32,6,32,6,3,19,31,4,3.8,88.6,1,0,98.9,93.3,-4.6
Jake,McCabe,BUF,D,2,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,0,0,1,0.52,0.4,0.22,8.7,4.36,4.70%,0.00%,0.00%,0.00%,,, ,0,0,4,0,4,0,0,1,3,0,28.6,100,0,0,522.6,100,10
Jay,McClement,CAR,C,82,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,3,0,0,14.5,0.18,12.2,0.15,380.5,4.64,3.10%,0.00%,0.00%,0.00%,18,16,52.90%,2,0,7,2,7,2,1,2,7,2,-11.1,77.8,1,0,54,84,-9.7
Cody,McCormick,BUF,C,33,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,1.5,0.05,1.8,0.05,155.7,4.72,1.10%,0.00%,0.00%,0.00%,4,2,66.70%,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,-92.7
Ryan,McDonagh,NYR,D,71,3,9,12,2,4,5,4.4,38,11,16,7.90%,4.60%,39,5,5,7,5,6,164.1,2.31,162.7,2.29,170.6,2.4,48.80%,13.30%,60.00%,73.30%,,, ,15,2,133,25,133,25,7,62,126,20,-1.9,86.3,1,0,103.8,94.6,5.4
Colin,McDonald,NYI,RW,18,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,2.3,0.13,2.2,0.12,87.4,4.86,2.40%,0.00%,0.00%,0.00%,0,0, ,0,0,2,0,2,0,0,3,1,0,8.5,100,0,0,181.3,100,3.6
Jamie,McGinn,COL,LW,19,1,0,1,1,0,0,1.6,8,3,0,12.50%,9.10%,0,0,2,1,0,1,38.4,2.02,35.4,1.86,69.4,3.65,33.70%,100.00%,0.00%,100.00%,0,0, ,1,1,33,8,33,8,1,14,27,6,-8.6,81.8,1,0,98.5,92.9,4.8
Tye,McGinn,ARI,LW,51,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,4.3,0.08,4.6,0.09,242,4.75,1.90%,0.00%,0.00%,0.00%,0,0, ,0,0,2,2,2,2,1,0,0,1,-83.5,0,0,0,-14.1,40,-52.5
Brian,McGrattan,CGY,RW,8,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0.3,0.04,0,0,43.2,5.4,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,
Dylan,McIlrath,NYR,D,1,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0.1,0.12,7.7,7.68,1.50%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,
Greg,McKegg,TOR,C,3,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0.4,0.12,0.3,0.09,18.4,6.15,1.50%,0.00%,0.00%,0.00%,0,1,0.00%,0,0,0,0,0,0,0,0,0,0,,,0,0,0,100,0
Curtis,McKenzie,DAL,LW,36,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,1.5,0.04,2.6,0.07,194.3,5.4,1.30%,0.00%,0.00%,0.00%,0,0, ,0,0,1,3,1,3,0,0,0,1,-83.1,0,1,0,-161.8,50,-41.3
Cody,McLeod,COL,LW,82,0,0,0,0,0,0,0,5,1,1,0.00%,0.00%,0,0,2,2,1,0,36.3,0.44,32.6,0.4,361.5,4.41,8.30%,0.00%,0.00%,0.00%,0,0, ,1,0,27,7,27,7,1,6,21,6,-8.5,77.8,2,1,76,88.9,-4.6
Brandon,McMillan,VAN,LW/C,58,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,1,0,0,2.2,0.04,2.4,0.04,283.2,4.88,0.80%,0.00%,0.00%,0.00%,0,0, ,0,0,1,0,1,0,0,0,0,0,,,0,0,54.1,100,7.7
Brayden,McNabb,LAK,D,71,0,5,5,0,2,3,3.9,10,8,9,0.00%,0.00%,13,3,5,4,2,0,76.1,1.07,75.5,1.06,274.6,3.87,21.60%,0.00%,62.50%,62.50%,,, ,8,0,44,13,44,13,6,27,49,11,-2.9,81.7,0,1,71.7,91.1,-2.5
Adam,McQuaid,BOS,D,63,0,0,0,0,0,0,0,0,1,0,0.00%,0.00%,0,0,0,0,0,0,4.5,0.07,5,0.08,285.3,4.53,1.70%,0.00%,0.00%,0.00%,,, ,0,0,2,0,2,0,0,0,2,0,12.9,100,0,0,53.1,77.8,-18.7
Jayson,Megna,PIT,C/RW,12,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0.8,0.07,0.8,0.06,60.7,5.06,1.20%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,0,0,0,33.3,-62.8
Jon,Merrill,NJD,D,66,2,2,4,2,1,1,3.7,5,2,3,40.00%,20.00%,4,1,0,5,2,1,65.6,0.99,62.9,0.95,211.8,3.21,22.90%,16.70%,16.70%,33.30%,,, ,12,0,31,4,31,4,1,19,47,2,12.5,95.9,0,0,76.9,92.3,0.7
Andrej,Meszaros,BUF,D,60,1,0,1,1,0,0,0.7,18,9,7,5.60%,2.90%,0,2,1,2,2,0,91.7,1.53,93.5,1.56,188.3,3.14,33.20%,50.00%,0.00%,50.00%,,, ,2,4,71,21,71,21,5,32,66,22,-9.2,75,1,0,81.8,89.2,-2.7
Marc,Methot,OTT,D,45,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%,0,1,0,0,0,0,8.4,0.19,6.6,0.15,234.3,5.21,2.70%,0.00%,0.00%,0.00%,,, ,0,0,4,1,4,1,1,3,4,1,-8.5,80,0,0,57.1,81.8,-11.6
Milan,Michalek,OTT,LW,66,5,5,10,5,2,3,4.5,22,9,2,22.70%,15.20%,16,0,1,1,2,0,132.5,2.01,126.3,1.91,241.7,3.66,34.30%,33.30%,33.30%,66.70%,3,1,75.00%,15,1,103,17,103,17,7,58,123,20,0.7,86,0,0,107.4,93.6,0.9
Zbynek,Michalek,STL,D,68,0,0,0,0,0,0,0,0,0,1,0.00%,0.00%,0,0,0,0,0,0,3,0.04,2.8,0.04,314.7,4.63,0.90%,0.00%,0.00%,0.00%,,, ,0,0,3,0,3,0,0,1,2,0,16.3,100,0,0,141.6,75,-17.7
Andrew,Miller,EDM,C,9,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,35.3,3.92,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,
Drew,Miller,DET,LW,82,0,1,1,0,0,0,7.1,0,0,0,0.00%,0.00%,0,0,1,0,0,0,8.4,0.1,6.5,0.08,456,5.56,1.40%,0.00%,0.00%,0.00%,0,0, ,0,0,1,2,1,2,2,0,3,1,-13.5,75,0,0,-28.5,75,-19.4
J.T.,Miller,NYR,C,58,2,1,3,2,1,0,3.5,7,2,2,28.60%,18.20%,8,0,0,1,3,1,52,0.9,49.8,0.86,217.8,3.76,18.60%,40.00%,20.00%,60.00%,24,27,47.10%,5,1,34,5,34,5,8,18,33,6,-2.7,84.6,0,0,83.2,82.9,-9.5
Kevan,Miller,BOS,D,41,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0.3,0.01,0.4,0.01,170.3,4.15,0.20%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,,,0,0,0,100,4
John,Mitchell,COL,C,68,3,1,4,2,0,1,3.6,12,1,2,25.00%,20.00%,0,0,1,3,0,0,67.1,0.99,56.3,0.83,271,3.98,17.20%,33.30%,16.70%,50.00%,8,9,47.10%,6,0,48,10,48,10,1,15,43,8,-1.3,84.3,2,0,85.9,89.1,-5.3
Torrey,Mitchell,MTL,C/RW,65,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,0,0,7.4,0.11,7.5,0.12,303.4,4.67,2.40%,0.00%,0.00%,0.00%,2,4,33.30%,0,0,3,2,3,2,2,0,3,0,21.1,100,0,0,0,83.3,-5.7
Willie,Mitchell,FLA,D,66,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,8.9,0.14,7.9,0.12,302,4.58,2.60%,0.00%,0.00%,0.00%,,, ,0,0,3,2,3,2,1,1,4,1,-4.8,80,0,0,13.5,66.7,-26
Travis,Moen,DAL,LW,44,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0.1,0,0.2,0.01,245.2,5.57,0.10%,0.00%,0.00%,0.00%,0,0, ,0,0,0,1,0,1,0,0,0,1,-84.8,0,0,0,-120,,
Sean,Monahan,CGY,C,81,10,9,19,9,4,3,5,38,22,10,26.30%,14.30%,28,0,2,4,6,7,229.5,2.83,227.8,2.81,195.7,2.42,53.80%,29.00%,22.60%,51.60%,131,128,50.60%,31,0,183,26,183,26,13,110,201,24,5.4,89.3,0,0,115.5,97.4,9.3
Dominic,Moore,NYR,C,82,0,1,1,0,0,1,17.6,0,0,1,0.00%,0.00%,0,0,0,0,0,0,3.4,0.04,4.9,0.06,382.9,4.67,1.30%,0.00%,100.00%,100.00%,5,1,83.30%,1,0,4,0,4,0,1,2,6,0,13.2,100,0,0,176.5,55.6,-37.4
