First Name,Last Name,End Team,Pos,GP,SHG,SHA,SHP,45G,45A1,45A2,SHPass,SHShot,SHMiss,SHBlkd,SHSh%,SHCoSH%,SHBlk,SHHitF,SHHitA,SHGive,SHTake,SHTOI,SHTOI/G,45TOI,45TOI/G,45TOF,45TOF/G,SH%,SHFOW,SHFOL,SHFO%,TmSHGF,TmSHGA,TmSHSVA,TmSHSVF,TmSHMF,TmSHMA,TmSHBF,TmSHBA,TmSHSCF,TmSHSCA,SHSC%,SHRelSC%,SHPenT,SHPenD,SHCorsi,SHOZ%,SHRelOZ%
Damien,Brunner,NJD,RW/C,17,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0.1,0,0,0,88.7,5.21,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.00%,,0,0,0,,
Andre,Burakovsky,WSH,LW,53,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0.1,0,0,0,284.1,5.36,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.00%,,0,1,0,,
Adam,Burish,SJS,RW,20,0,0,0,0,0,0,0,2,2,0,0.00%,0.00%,7,0,0,0,0,30.1,1.51,29.3,1.46,59.9,3,32.80%,13,7,65.00%,0,4,4,28,2,6,18,0,5,32,13.50%,-8.71,0,0,-102.6,5,-3.8
Brent,Burns,SJS,D,82,0,0,0,0,0,0,0,5,1,0,0.00%,0.00%,10,15,0,8,8,158.6,1.93,153,1.87,201.3,2.46,43.20%,,, ,0,19,34,110,8,59,62,5,28,118,19.20%,5.18,2,0,-79.6,9.8,1.9
Alexandre,Burrows,VAN,RW/LW,70,1,0,1,1,0,0,0,6,0,2,16.70%,12.50%,7,0,3,1,4,85.1,1.22,83.5,1.19,282.8,4.04,22.80%,1,2,33.30%,1,7,14,54,1,24,41,3,10,68,12.80%,-6.03,2,2,-76.9,4.4,-0.5
Chris,Butler,STL,D,33,1,0,1,1,0,0,0,1,0,1,100.00%,50.00%,0,0,0,1,0,12.8,0.39,10.7,0.32,162.3,4.92,6.20%,,, ,1,1,2,4,1,2,3,1,2,5,28.60%,16.68,0,1,-28,50,44.9
Dustin,Byfuglien,WPG,D,69,0,1,1,0,0,1,0,4,1,1,0.00%,0.00%,12,13,1,7,4,83.2,1.21,83.2,1.21,362.7,5.26,18.70%,,, ,1,12,13,64,6,24,37,3,13,73,15.10%,-1.07,1,1,-82.2,6.3,-0.4
Paul,Byron,CGY,C/LW,57,0,2,2,0,2,0,19,5,1,1,0.00%,0.00%,1,1,1,2,8,74.8,1.31,73.9,1.3,136.4,2.39,35.10%,2,5,28.60%,2,9,17,37,3,31,24,3,17,58,22.70%,10.8,0,1,-61.7,19.3,10.9
Ryan,Callahan,TBL,RW,77,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,2,0,0,0,3,13.8,0.18,11.5,0.15,387.7,5.03,2.90%,0,0, ,0,1,2,7,0,2,5,1,2,6,25.00%,12.02,0,1,-62.8,17.7,12.9
Matt,Calvert,CBJ,LW,56,0,1,1,0,1,0,10,6,1,5,0.00%,0.00%,5,5,9,2,5,111.6,1.99,102.6,1.83,221.2,3.95,31.70%,2,1,66.70%,1,5,9,98,4,23,35,7,15,89,14.40%,4.19,0,3,-81.9,4.8,0
Mike,Cammalleri,NJD,LW,68,2,0,2,1,0,0,0,7,0,3,28.60%,20.00%,4,0,0,3,2,90.7,1.33,84.4,1.24,294,4.32,22.30%,5,14,26.30%,1,4,13,72,0,16,36,5,11,72,13.30%,1.62,0,0,-77.5,6.9,1.6
Andrew,Campbell,ARI,D,33,0,0,0,0,0,0,0,1,1,0,0.00%,0.00%,9,5,3,0,2,96.9,2.94,97.9,2.97,90.5,2.74,51.90%,,, ,0,9,12,77,3,43,50,4,9,87,9.40%,-3.34,0,0,-98.1,6.7,-2.6
Brian,Campbell,FLA,D,82,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,6,5,2,1,0,82.8,1.01,74.8,0.91,315.2,3.84,19.20%,,, ,0,10,7,60,5,20,27,1,10,51,16.40%,6.24,0,0,-83.4,9.7,3.8
Gregory,Campbell,BOS,C,70,1,0,1,1,0,0,0,3,0,1,33.30%,25.00%,10,2,2,0,1,106.5,1.52,102.2,1.46,246.3,3.52,29.30%,44,45,49.40%,1,12,11,84,7,38,53,1,10,104,8.80%,-11.06,0,0,-98,11.3,2
Daniel,Carcillo,CHI,LW,39,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,176.7,4.53,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.00%,,0,1,0,,
Paul,Carey,COL,C,10,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0.8,0.08,51.3,5.13,1.50%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.00%,,0,0,0,,
Matthew,Carle,TBL,D,59,0,0,0,0,0,0,0,0,1,0,0.00%,0.00%,25,4,0,4,3,120.3,2.04,121.5,2.06,189.5,3.21,39.10%,,, ,0,14,16,105,7,37,72,4,20,111,15.30%,4.44,1,2,-99.3,4.7,0.7
John,Carlson,WSH,D,82,1,0,1,0,0,0,0,8,2,1,12.50%,9.10%,51,5,6,9,4,242.6,2.96,244.7,2.98,188.2,2.3,56.50%,,, ,1,31,32,204,8,123,113,6,25,256,8.90%,-7.47,1,1,-104,3.5,-5.9
Jordan,Caron,COL,RW,30,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0.8,0.03,0.9,0.03,116.2,3.87,0.80%,0,0, ,0,0,0,0,0,1,1,0,0,2,0.00%,-15.2,0,0,-120,,
